Unit,Module,Filename,Learning Objectives
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the general functions of the integumentary system.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Identify major diseases associated with the integumentary system; and their causes.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the main function of each layer of the integumentary system.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe in order; from simplest to most complex; the major levels of organization of the integumentary system.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe how the molecular assembly of keratins provides strength to integumentary tissues.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the function of melanin and discuss the consequences of reduced melanin.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the production and function of vitamin D and discuss the consequences of reduced vitamin D.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Identify the cells of the epidermis based on their location and anatomic structure (stem cells of the stratum basale; keratinocytes; melanocytes; Langerhans cells; Merkel cells).
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the complementary functioning of the cells of the epidermis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the differences between the three categories of skin cancer.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Orient the layers of the skin (epidermis; dermis; hypodermis) with respect to one another and with respect to the body and environment (using anatomical terms).
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Identify which layer of the skin contains particular structures: hair; sweat glands; fat; pigment; blood vessels; adipocytes; melanocytes; sebaceous glands and sensory receptors.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Identify the tissue type making up the epidermis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Identify the cells of the epidermis; dermis and hypodermis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explain how wrinkles and stretch marks are related to the collagen and elastin fibers in the dermis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the role of melanocytes in producing skin pigmentation and also protecting mitotic cells in the stratum basale from UV damage.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the functions of melanocytes.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe sunscreen and UVA and UVB radiation.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the functions of the epidermis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explain why the histology of the epidermis is well-suited for its functions.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Identify and describe the layers of the epidermis; indicating which are found in thin skin and which are found in thick skin.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the two different layers of the dermis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the functions of the dermis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explain why the histology of the dermis is well-suited for its functions.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Identify and describe the subcutaneous tissue; including the tissue types making up subcutaneous tissue.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the functions of the subcutaneous layer.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explain why the histology of the subcutaneous layer is well-suited for its functions.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the thermoregulatory role played by adipose tissue in the subcutaneous layer.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe how the distribution of adipose tissue differs based on gender;age; diet and exercise.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the structure and roles of the accessory structures of the integumentary system.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explain the physiological importance of each.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the three stages of hair growth.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the structure of hair and of a hair follicle.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe four functions of hair.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explain common causes of hair loss.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the structure and function of fingernails and toenails.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the cells involved in repairing damaged skin.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Contrast the structure and function of eccrine (merocrine) glands; apocrine glands; and sebaceous glands.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe homeostasis of cell number and mitotic rate in the epidermis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe the effect of scarring on regeneration of accessory structures.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Compare homeostasis of cell number and mitotic rate in the epidermis with pathological conditions; including psoriasis and skin cancer.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Predict issues related to loss of skin in burn victims for first-; second- and third-degree burns.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explain changes in the integumentary system that occur because of puberty and advanced age.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Compare thermoregulation by the integumentary system as it pertains to subcutaneous fat; hair; sweat and blood flow.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explain what other systems work with the integumentary system to regulate thermal homeostasis.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe different sensory receptors located in the integumentary system.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Describe how a medical professional can use changes in the appearance of the skin to predict certain medical conditions.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Explore connections between the Big Ideas of Anatomy & Physiology and the Digestive System.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the major functions of the digestive system.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify major diseases associated with the digestive system and their causes.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Integrate the levels of organization in the digestive system and their functional interconnections.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Summarize the process of chemical digestion by hydrolysis.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the process of enzymatic hydrolysis for nutritive organic compounds
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the chemical makeup and digestion of carbohydrates.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the chemical makeup and digestion of proteins.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the chemical makeup and digestion of lipids.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the chemical makeup and digestion of nucleic acids.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the components and function of saliva.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Define enzymatic hydrolysis and list the enzymes used in enzymatic hydrolysis. Describe how pepsinogen is modified to form pepsin at low pH.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the components and function of gastric juice; diagram how hydrochloric acid is produced.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Explain how the stomach lining is protected from hydrochloric acid in gastric juice.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Define emulsification and describe the process; relate this general definition to how bile contributes to fat processing.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the functions of the different components of pancreatic juice and intestinal juices.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify which cells secrete HCl; mucus and pepsin.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify cells of the liver - hepatocytes and Kupffer cells - and their function.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify cells of the pancreas – alpha cells; beta cells; delta-cells; PP cells; acinar cells– and their function.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the structure of a gastric gland including the location of the chief (zymogenic) cells; parietal (oxynic) cells; enteroendocrine cells; and mucous cells; and discuss the functions of these different cell types.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the role of bacteria living in the large intestine.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the location and functions of specific cells in different parts of the digestive system.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Distinguish between exocrine and endocrine function of the digestive system cells and relate this to their role in the overall process of digestion.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Relate the regional cell-level specializations within the digestive system to changing functions along the length of the GI tract.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify and describe the histological structure and function of each of the four layers of the GI tract wall.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify organs of the digestive system based on position and structure; identify the general function of each.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the boundaries of the oral cavity.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the hard and soft palates and discuss their functions.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the naso-; oro- and laryngopharynx and classify these regions with respect to passage of food and/or air through them. List the structures involved in the process of deglutition and explain how they function; including the changes in position of the glottis and larynx that prevent aspiration.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the pathway of the bolus from mouth to stomach; identifying major structures and describing their role in facilitating the process of deglutition (swallowing).
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Explain the process of deglutition; including the changes in position of the glottis and larynx that prevent aspiration and peristalsis.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the pathway of the chyme through the stomach; identifying major structures and describing their adaptations and role in the various digestive activities.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the structures of the tongue; including the taste buds and papillae; and discuss their functions.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the location of the parotid; submandibular; and sublingual glands and their respective ducts.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the different types of teeth and discuss their functions.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the locations of skeletal and smooth muscle within the wall of the esophagus.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the parts of the stomach - cardiac region; the fundus; the body and the pyloric region- locations of cell types in these regions; and discuss how the shape of the stomach is related to the stomach function.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe how the stomach uses a combination of mechanical force and chemicals to digest food.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Define gastric gland and contrast with other organs of the digestive system; Contrast endocrine and exocrine function.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe how the shape of the gastric gland and anatomic distribution of cells produce gastric juice.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the location and discuss the relative length and the functions of the duodenum; jejunum; and ileum.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the functions of the different regions of the small intestine.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the location and discuss the functions of the cecum and appendix; the ascending; transverse; descending; and sigmoid colon; the rectum; and the anus.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Predict how antibiotic treatments may impact the function of the large intestine.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the functions of the luman; mucosa and musclaris externa of the large intestine.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the mechanical and chemical digestion that occurs in the large intestine.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify and discuss the functions of the large intestine and its structures.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the defecation reflex and the function of the internal and external anal sphincters.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify and discuss the functions of the pancreas and its structures.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the ducts of the pancreas.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the panreatic islets and discuss their function.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the panreatic acini and discuss their function.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify and discuss the functions of the liver and its structures.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the individual lobes of the liver; Identify the histological components of a liver lobule (including hepatic sinusoids; bile canaliculi; central vein; and the components of a hepatic triad) and discuss the function of each.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the bile ducts and discuss the roles of those structures in the flow of bile.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the hepatic artery; hepatic portal vein; and hepatic vein and discuss the function of each of those blood vessels.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify the coronary ligament; falciform ligament; and round ligament (ligamentum teres).
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe how material moves through the digestive system.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Explain how nutrients are absorbed in the digestive system.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Explain how mechanical and chemical digestion work together to produce absorbable nutrients.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe how secretions from the GI tract; salivary glands; pancreas and the liver work together to digest nutritive molecules in food.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,List the organs and specific structures involved in the absorption of each nutrient.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify and discuss the functions of the gall bladder.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Explain how the digestive system relates to other body systems to maintain homeostasis.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Predict factors or situations affecting the digestive system that could disrupt homeostasis.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Predict the types of problems that would occur in the body if the digestive system could not maintain homeostasis.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Describe the mechanisms of hormonal regulation of the digestive system.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,State the organ that produces digestive hormones - gastrin; cholecystokinin; secretin; glucose-dependent insulinotropic peptide; histamine; somatostatin; and motilin – the target hormone and the action of each hormone.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Identify and discuss the histology and functions of the plicae circulares; villi; and microvilli.
_u8_digestion,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u8_digestion/x-oli-learning_objectives/lo_digestion.xml,Explain the regulation of gastric secretion in the cephalic phase; the gastric phase and the intestinal phase.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Explain how the cardiovascular system performs the function of moving material through the body.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify major diseases associated with the cardiovascular system and their causes.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the conduction system of the heart; including the role of the autonomic nervous system in regulating aspects of cardiac conduction.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify the waveforms in a normal ECG and relate them to the activity of the conduction system of the heart.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the cardiac cycle and all of its phases.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify the relationship between cardiac output (CO); heart rate (HR); and stroke volume (SV) and predict how changes in HR and SV affect CO.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Define blood pressure (BP) and describe factors that influence blood pressure. Relate blood pressure to mean arterial pressure (MAP) and how MAP is calculated.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the different modes of transport that molecules may take during capillary exchange. Define Starling's Law of the Capillaries and use it to determine the relative rate and direction of fluid exchange in the capillaries. Relate imbalances in capillary exchange to edema.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Define venous return and describe how skeletal muscles and the respiratory pump help maintain venous return.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Contrast the vasculature of the systemic and pulmonary circuits.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the overall composition of plasma; including the major types of plasma proteins; their functions; and where in the body they are produced.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the phases of hemostasis.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify the microscopic features of erythrocytes (red blood cells); the five types of leukocytes (white blood cells); and thrombocytes (platelets).
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify the function of red blood cells and describe the life cycle of red blood cells; including how and where iron and heme are recycled; as well as the resulting breakdown products.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the functions for each of the five major types of leukocytes as well as the two major subtypes of lymphocytes (T and B).
