Unit,Module,Filename,Question,Question ID,Blank,Choices,Correct Answer
_u2_levels_of_org,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-inline-assessment/u3_m2_macro_and_function_LBD.xml,The various macromolecules that make up the cell membranes are found in locations specific to their function. Fill in the following tablefalse,1839990616,cholesterol,"{'membrane_fluidity_location': 'membrane_fluidity_location', 'across_membrane_location': 'across_membrane_location', 'identify_cell_location': 'identify_cell_location', 'cytoskeleton_location': 'cytoskeleton_location', 'membrane_fluidity_component': 'membrane_fluidity_component', 'across_membrane_component': 'across_membrane_component', 'identify_cell_component': 'identify_cell_component', 'cytoskeleton_component': 'cytoskeleton_component'}",membrane_fluidity_component
_u2_levels_of_org,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-inline-assessment/u3_m2_macro_and_function_LBD.xml,The various macromolecules that make up the cell membranes are found in locations specific to their function. Fill in the following tablefalse,1839990616,integral_protein,"{'membrane_fluidity_location': 'membrane_fluidity_location', 'across_membrane_location': 'across_membrane_location', 'identify_cell_location': 'identify_cell_location', 'cytoskeleton_location': 'cytoskeleton_location', 'membrane_fluidity_component': 'membrane_fluidity_component', 'across_membrane_component': 'across_membrane_component', 'identify_cell_component': 'identify_cell_component', 'cytoskeleton_component': 'cytoskeleton_component'}",across_membrane_component
_u2_levels_of_org,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-inline-assessment/u3_m2_macro_and_function_LBD.xml,The various macromolecules that make up the cell membranes are found in locations specific to their function. Fill in the following tablefalse,1839990616,glycoprotein,"{'membrane_fluidity_location': 'membrane_fluidity_location', 'across_membrane_location': 'across_membrane_location', 'identify_cell_location': 'identify_cell_location', 'cytoskeleton_location': 'cytoskeleton_location', 'membrane_fluidity_component': 'membrane_fluidity_component', 'across_membrane_component': 'across_membrane_component', 'identify_cell_component': 'identify_cell_component', 'cytoskeleton_component': 'cytoskeleton_component'}",identify_cell_component
_u2_levels_of_org,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-inline-assessment/u3_m2_macro_and_function_LBD.xml,The various macromolecules that make up the cell membranes are found in locations specific to their function. Fill in the following tablefalse,1839990616,peripheral_protein,"{'membrane_fluidity_location': 'membrane_fluidity_location', 'across_membrane_location': 'across_membrane_location', 'identify_cell_location': 'identify_cell_location', 'cytoskeleton_location': 'cytoskeleton_location', 'membrane_fluidity_component': 'membrane_fluidity_component', 'across_membrane_component': 'across_membrane_component', 'identify_cell_component': 'identify_cell_component', 'cytoskeleton_component': 'cytoskeleton_component'}",cytoskeleton_component
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"First, predict how changes in both heart rate and blood vessel diameter will affect blood pressure. As the heart rate increases, we would expect the blood pressure to _________(i1) and as the heart rate decreases, we would expect the blood pressure to _________(i2). As the blood vessels in the body constrict (decrease in diameter), we would expect the blood pressure to _________(i3) and as the blood vessels in the body dilate (increase in diameter), we would expect the blood pressure to _________(i4).",4379789829,i1,"{'v1a': 'increase', 'v1b': 'decrease'}",increase
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"First, predict how changes in both heart rate and blood vessel diameter will affect blood pressure. As the heart rate increases, we would expect the blood pressure to _________(i1) and as the heart rate decreases, we would expect the blood pressure to _________(i2). As the blood vessels in the body constrict (decrease in diameter), we would expect the blood pressure to _________(i3) and as the blood vessels in the body dilate (increase in diameter), we would expect the blood pressure to _________(i4).",4379789829,i2,"{'v2a': 'increase', 'v2b': 'decrease'}",decrease
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"First, predict how changes in both heart rate and blood vessel diameter will affect blood pressure. As the heart rate increases, we would expect the blood pressure to _________(i1) and as the heart rate decreases, we would expect the blood pressure to _________(i2). As the blood vessels in the body constrict (decrease in diameter), we would expect the blood pressure to _________(i3) and as the blood vessels in the body dilate (increase in diameter), we would expect the blood pressure to _________(i4).",4379789829,i3,"{'v3a': 'increase', 'v3b': 'decrease'}",increase
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"First, predict how changes in both heart rate and blood vessel diameter will affect blood pressure. As the heart rate increases, we would expect the blood pressure to _________(i1) and as the heart rate decreases, we would expect the blood pressure to _________(i2). As the blood vessels in the body constrict (decrease in diameter), we would expect the blood pressure to _________(i3) and as the blood vessels in the body dilate (increase in diameter), we would expect the blood pressure to _________(i4).",4379789829,i4,"{'v4a': 'increase', 'v4b': 'decrease'}",decrease
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"Blood pressure is the _________(i5) of this homeostatic feedback loop. It is monitored by baroreceptors in certain blood vessels. A change in blood pressure causes baroreceptors to send impulses to the brainstem. This compares input to the set point and functions as the _________(i6) of the homeostatic feedback loop. An increase in blood pressure causes the brainstem to send signals on a set of neurons going to the heart, where they release a chemical called acetylcholine. To counteract this increase in blood pressure, acetylcholine causes the heart rate to _________(i7), bringing the blood pressure back down. Conversely, if blood pressure drops below the set point, the cardiovascular center sends signals on neurons going to the heart to release norepinephrine, also known as noradrenaline adrenaline (similar to the adrenaline or epinephrine from adrenal gland). Norepinephrine has the opposite effect of acetylcholine, causing the heart rate to _________(i8), bringing the blood pressure back up.At the same time, a drop in blood pressure will stimulate the brainstem to direct the release of norepinephrine to some blood vessels, which causes them to constrict, causing the blood pressure to _________(i9). A return to the normal rate of norepinephrine release allows the blood vessels to return to normal diameter and blood pressure usually returns back to normal.Another negative feedback loop regulates blood pressure by using the kidneys to regulate fluid levels in the body. If the kidneys excrete more fluid from the body, it causes the total volume of body fluids such as blood to decrease. As the blood volume falls, blood pressure would _________(i10). If the kidneys were stimulated to conserve more fluid in the body, that could cause the volume of blood to increase, and blood pressure could _________(i11).",4437701702,i5,"{'v1a': 'variable', 'v1b': 'receptor', 'v1c': 'control center', 'v1d': 'effector'}",variable
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"Blood pressure is the _________(i5) of this homeostatic feedback loop. It is monitored by baroreceptors in certain blood vessels. A change in blood pressure causes baroreceptors to send impulses to the brainstem. This compares input to the set point and functions as the _________(i6) of the homeostatic feedback loop. An increase in blood pressure causes the brainstem to send signals on a set of neurons going to the heart, where they release a chemical called acetylcholine. To counteract this increase in blood pressure, acetylcholine causes the heart rate to _________(i7), bringing the blood pressure back down. Conversely, if blood pressure drops below the set point, the cardiovascular center sends signals on neurons going to the heart to release norepinephrine, also known as noradrenaline adrenaline (similar to the adrenaline or epinephrine from adrenal gland). Norepinephrine has the opposite effect of acetylcholine, causing the heart rate to _________(i8), bringing the blood pressure back up.At the same time, a drop in blood pressure will stimulate the brainstem to direct the release of norepinephrine to some blood vessels, which causes them to constrict, causing the blood pressure to _________(i9). A return to the normal rate of norepinephrine release allows the blood vessels to return to normal diameter and blood pressure usually returns back to normal.Another negative feedback loop regulates blood pressure by using the kidneys to regulate fluid levels in the body. If the kidneys excrete more fluid from the body, it causes the total volume of body fluids such as blood to decrease. As the blood volume falls, blood pressure would _________(i10). If the kidneys were stimulated to conserve more fluid in the body, that could cause the volume of blood to increase, and blood pressure could _________(i11).",4437701702,i6,"{'v1a': 'variable', 'v1b': 'receptor', 'v1c': 'control center', 'v1d': 'effector'}",control center
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"Blood pressure is the _________(i5) of this homeostatic feedback loop. It is monitored by baroreceptors in certain blood vessels. A change in blood pressure causes baroreceptors to send impulses to the brainstem. This compares input to the set point and functions as the _________(i6) of the homeostatic feedback loop. An increase in blood pressure causes the brainstem to send signals on a set of neurons going to the heart, where they release a chemical called acetylcholine. To counteract this increase in blood pressure, acetylcholine causes the heart rate to _________(i7), bringing the blood pressure back down. Conversely, if blood pressure drops below the set point, the cardiovascular center sends signals on neurons going to the heart to release norepinephrine, also known as noradrenaline adrenaline (similar to the adrenaline or epinephrine from adrenal gland). Norepinephrine has the opposite effect of acetylcholine, causing the heart rate to _________(i8), bringing the blood pressure back up.At the same time, a drop in blood pressure will stimulate the brainstem to direct the release of norepinephrine to some blood vessels, which causes them to constrict, causing the blood pressure to _________(i9). A return to the normal rate of norepinephrine release allows the blood vessels to return to normal diameter and blood pressure usually returns back to normal.Another negative feedback loop regulates blood pressure by using the kidneys to regulate fluid levels in the body. If the kidneys excrete more fluid from the body, it causes the total volume of body fluids such as blood to decrease. As the blood volume falls, blood pressure would _________(i10). If the kidneys were stimulated to conserve more fluid in the body, that could cause the volume of blood to increase, and blood pressure could _________(i11).",4437701702,i7,"{'v3a': 'increase', 'v3b': 'decrease'}",decrease
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"Blood pressure is the _________(i5) of this homeostatic feedback loop. It is monitored by baroreceptors in certain blood vessels. A change in blood pressure causes baroreceptors to send impulses to the brainstem. This compares input to the set point and functions as the _________(i6) of the homeostatic feedback loop. An increase in blood pressure causes the brainstem to send signals on a set of neurons going to the heart, where they release a chemical called acetylcholine. To counteract this increase in blood pressure, acetylcholine causes the heart rate to _________(i7), bringing the blood pressure back down. Conversely, if blood pressure drops below the set point, the cardiovascular center sends signals on neurons going to the heart to release norepinephrine, also known as noradrenaline adrenaline (similar to the adrenaline or epinephrine from adrenal gland). Norepinephrine has the opposite effect of acetylcholine, causing the heart rate to _________(i8), bringing the blood pressure back up.At the same time, a drop in blood pressure will stimulate the brainstem to direct the release of norepinephrine to some blood vessels, which causes them to constrict, causing the blood pressure to _________(i9). A return to the normal rate of norepinephrine release allows the blood vessels to return to normal diameter and blood pressure usually returns back to normal.Another negative feedback loop regulates blood pressure by using the kidneys to regulate fluid levels in the body. If the kidneys excrete more fluid from the body, it causes the total volume of body fluids such as blood to decrease. As the blood volume falls, blood pressure would _________(i10). If the kidneys were stimulated to conserve more fluid in the body, that could cause the volume of blood to increase, and blood pressure could _________(i11).",4437701702,i8,"{'v3a': 'increases', 'v3b': 'decreases'}",increases
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"Blood pressure is the _________(i5) of this homeostatic feedback loop. It is monitored by baroreceptors in certain blood vessels. A change in blood pressure causes baroreceptors to send impulses to the brainstem. This compares input to the set point and functions as the _________(i6) of the homeostatic feedback loop. An increase in blood pressure causes the brainstem to send signals on a set of neurons going to the heart, where they release a chemical called acetylcholine. To counteract this increase in blood pressure, acetylcholine causes the heart rate to _________(i7), bringing the blood pressure back down. Conversely, if blood pressure drops below the set point, the cardiovascular center sends signals on neurons going to the heart to release norepinephrine, also known as noradrenaline adrenaline (similar to the adrenaline or epinephrine from adrenal gland). Norepinephrine has the opposite effect of acetylcholine, causing the heart rate to _________(i8), bringing the blood pressure back up.At the same time, a drop in blood pressure will stimulate the brainstem to direct the release of norepinephrine to some blood vessels, which causes them to constrict, causing the blood pressure to _________(i9). A return to the normal rate of norepinephrine release allows the blood vessels to return to normal diameter and blood pressure usually returns back to normal.Another negative feedback loop regulates blood pressure by using the kidneys to regulate fluid levels in the body. If the kidneys excrete more fluid from the body, it causes the total volume of body fluids such as blood to decrease. As the blood volume falls, blood pressure would _________(i10). If the kidneys were stimulated to conserve more fluid in the body, that could cause the volume of blood to increase, and blood pressure could _________(i11).",4437701702,i9,"{'v3a': 'increase', 'v3b': 'decrease'}",increase
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"Blood pressure is the _________(i5) of this homeostatic feedback loop. It is monitored by baroreceptors in certain blood vessels. A change in blood pressure causes baroreceptors to send impulses to the brainstem. This compares input to the set point and functions as the _________(i6) of the homeostatic feedback loop. An increase in blood pressure causes the brainstem to send signals on a set of neurons going to the heart, where they release a chemical called acetylcholine. To counteract this increase in blood pressure, acetylcholine causes the heart rate to _________(i7), bringing the blood pressure back down. Conversely, if blood pressure drops below the set point, the cardiovascular center sends signals on neurons going to the heart to release norepinephrine, also known as noradrenaline adrenaline (similar to the adrenaline or epinephrine from adrenal gland). Norepinephrine has the opposite effect of acetylcholine, causing the heart rate to _________(i8), bringing the blood pressure back up.At the same time, a drop in blood pressure will stimulate the brainstem to direct the release of norepinephrine to some blood vessels, which causes them to constrict, causing the blood pressure to _________(i9). A return to the normal rate of norepinephrine release allows the blood vessels to return to normal diameter and blood pressure usually returns back to normal.Another negative feedback loop regulates blood pressure by using the kidneys to regulate fluid levels in the body. If the kidneys excrete more fluid from the body, it causes the total volume of body fluids such as blood to decrease. As the blood volume falls, blood pressure would _________(i10). If the kidneys were stimulated to conserve more fluid in the body, that could cause the volume of blood to increase, and blood pressure could _________(i11).",4437701702,i10,"{'v3a': 'increase', 'v3b': 'decrease'}",decrease
_u3_homeostasis,_u3_m1_feedback,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m1_feedback/x-oli-inline-assessment/_u3_control_lbd_inline.xml,"Blood pressure is the _________(i5) of this homeostatic feedback loop. It is monitored by baroreceptors in certain blood vessels. A change in blood pressure causes baroreceptors to send impulses to the brainstem. This compares input to the set point and functions as the _________(i6) of the homeostatic feedback loop. An increase in blood pressure causes the brainstem to send signals on a set of neurons going to the heart, where they release a chemical called acetylcholine. To counteract this increase in blood pressure, acetylcholine causes the heart rate to _________(i7), bringing the blood pressure back down. Conversely, if blood pressure drops below the set point, the cardiovascular center sends signals on neurons going to the heart to release norepinephrine, also known as noradrenaline adrenaline (similar to the adrenaline or epinephrine from adrenal gland). Norepinephrine has the opposite effect of acetylcholine, causing the heart rate to _________(i8), bringing the blood pressure back up.At the same time, a drop in blood pressure will stimulate the brainstem to direct the release of norepinephrine to some blood vessels, which causes them to constrict, causing the blood pressure to _________(i9). A return to the normal rate of norepinephrine release allows the blood vessels to return to normal diameter and blood pressure usually returns back to normal.Another negative feedback loop regulates blood pressure by using the kidneys to regulate fluid levels in the body. If the kidneys excrete more fluid from the body, it causes the total volume of body fluids such as blood to decrease. As the blood volume falls, blood pressure would _________(i10). If the kidneys were stimulated to conserve more fluid in the body, that could cause the volume of blood to increase, and blood pressure could _________(i11).",4437701702,i11,"{'v3a': 'increase', 'v3b': 'decrease'}",increase
_u3_homeostasis,_u3_m3_integration,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m3_integration/x-oli-inline-assessment/_u3_fever_inline.xml,"Development of a fever is an interesting situation. Although it may appear that fever is caused by a disrupted feedback loop, it is actually a situation in which the temperature set point of the body changes and the feedback loop continues to operate normally. This causes body temperature to increase similar to the way that the temperature in your home will increase if you turn up the thermostat.In extreme cases, a fever can be a medical emergency; but fever is an adaptive physiological response of our body to certain infectious agents. Pyrogens are molecules that cause the temperature set point to change. These pyrogens can come from microorganisms that infect you, or they can be produced by your body cells in response to an infection of some sort.In this case, the pyrogens would be considered _________(i1), because the set point has been increased, you now feel cold at the “normal” body temperature. This produces the “chills” you feel when you get a fever. In response, as the temperature rises, instead of stimulating _________(i3) as effectors to cool off the body, the hypothalamus will start stimulating _________(i4) as effectors to reach the new upper temperature set point.",0715479851,i1,"{'v1a': 'a variable', 'v1b': 'the control center', 'v1c': 'information impacting the control center', 'v1d': 'an effector'}",information impacting the control center
_u3_homeostasis,_u3_m3_integration,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m3_integration/x-oli-inline-assessment/_u3_fever_inline.xml,"Development of a fever is an interesting situation. Although it may appear that fever is caused by a disrupted feedback loop, it is actually a situation in which the temperature set point of the body changes and the feedback loop continues to operate normally. This causes body temperature to increase similar to the way that the temperature in your home will increase if you turn up the thermostat.In extreme cases, a fever can be a medical emergency; but fever is an adaptive physiological response of our body to certain infectious agents. Pyrogens are molecules that cause the temperature set point to change. These pyrogens can come from microorganisms that infect you, or they can be produced by your body cells in response to an infection of some sort.In this case, the pyrogens would be considered _________(i1), because the set point has been increased, you now feel cold at the “normal” body temperature. This produces the “chills” you feel when you get a fever. In response, as the temperature rises, instead of stimulating _________(i3) as effectors to cool off the body, the hypothalamus will start stimulating _________(i4) as effectors to reach the new upper temperature set point.",0715479851,i3,"{'v3a': 'sweat glands and increased skin blood flow', 'v3b': 'skeletal muscles to shiver and decrease skin blood flow'}",sweat glands and increased skin blood flow
_u3_homeostasis,_u3_m3_integration,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m3_integration/x-oli-inline-assessment/_u3_fever_inline.xml,"Development of a fever is an interesting situation. Although it may appear that fever is caused by a disrupted feedback loop, it is actually a situation in which the temperature set point of the body changes and the feedback loop continues to operate normally. This causes body temperature to increase similar to the way that the temperature in your home will increase if you turn up the thermostat.In extreme cases, a fever can be a medical emergency; but fever is an adaptive physiological response of our body to certain infectious agents. Pyrogens are molecules that cause the temperature set point to change. These pyrogens can come from microorganisms that infect you, or they can be produced by your body cells in response to an infection of some sort.In this case, the pyrogens would be considered _________(i1), because the set point has been increased, you now feel cold at the “normal” body temperature. This produces the “chills” you feel when you get a fever. In response, as the temperature rises, instead of stimulating _________(i3) as effectors to cool off the body, the hypothalamus will start stimulating _________(i4) as effectors to reach the new upper temperature set point.",0715479851,i4,"{'v4a': 'sweat glands and increased skin blood flow', 'v4b': 'skeletal muscles and decreases in skin blood flow'}",skeletal muscles and decreases in skin blood flow
_u3_homeostasis,_u3_m3_integration,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m3_integration/x-oli-inline-assessment/_u3_fever_inline.xml,"Although the evidence is only indirect, fever is believed to enhance the body’s immune response. The increased temperature may actually impair the replication of infecting bacteria and viruses that are adapted to survive best at your normal body temperature. Thus fever can give your immune cells a chance to destroy the microorganisms before they can rapidly multiply and spread in the body. There is also some indirect evidence that increased body temperature slightly modifies several metabolic reactions in ways that also allow the immune system to function more efficiently.Once the new higher set point is reached, the temperature receptors (thermoreceptors) send information to the _________(i1). In response, the _________(i2) (effectors) are stimulated to _________(i3). Unfortunately during some infections, pyrogen levels come in ""waves"". This adjusts your temperature set point up and down. When pyrogen levels dip, you get the other part of the fever experience: “the sweats” and feeling flushed. As long as the pyrogen levels continue to increase and decrease you will feel like you are swinging back and forth. Once the pyrogen level is reduced because the infection is under control, the set point within the _________(i4) will reset back to normal. This will return your body to oscillating around the normal temperature set point.",0771319866,i1,"{'v1a': 'skeletal muscle', 'v1b': 'sweat glands', 'v1c': 'blood vessels', 'v1d': 'hypothalamus'}",hypothalamus
_u3_homeostasis,_u3_m3_integration,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m3_integration/x-oli-inline-assessment/_u3_fever_inline.xml,"Although the evidence is only indirect, fever is believed to enhance the body’s immune response. The increased temperature may actually impair the replication of infecting bacteria and viruses that are adapted to survive best at your normal body temperature. Thus fever can give your immune cells a chance to destroy the microorganisms before they can rapidly multiply and spread in the body. There is also some indirect evidence that increased body temperature slightly modifies several metabolic reactions in ways that also allow the immune system to function more efficiently.Once the new higher set point is reached, the temperature receptors (thermoreceptors) send information to the _________(i1). In response, the _________(i2) (effectors) are stimulated to _________(i3). Unfortunately during some infections, pyrogen levels come in ""waves"". This adjusts your temperature set point up and down. When pyrogen levels dip, you get the other part of the fever experience: “the sweats” and feeling flushed. As long as the pyrogen levels continue to increase and decrease you will feel like you are swinging back and forth. Once the pyrogen level is reduced because the infection is under control, the set point within the _________(i4) will reset back to normal. This will return your body to oscillating around the normal temperature set point.",0771319866,i2,"{'v2a': 'sweat glands and blood vessels', 'v2b': 'skeletal muscles and blood vessels'}",sweat glands and blood vessels
_u3_homeostasis,_u3_m3_integration,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m3_integration/x-oli-inline-assessment/_u3_fever_inline.xml,"Although the evidence is only indirect, fever is believed to enhance the body’s immune response. The increased temperature may actually impair the replication of infecting bacteria and viruses that are adapted to survive best at your normal body temperature. Thus fever can give your immune cells a chance to destroy the microorganisms before they can rapidly multiply and spread in the body. There is also some indirect evidence that increased body temperature slightly modifies several metabolic reactions in ways that also allow the immune system to function more efficiently.Once the new higher set point is reached, the temperature receptors (thermoreceptors) send information to the _________(i1). In response, the _________(i2) (effectors) are stimulated to _________(i3). Unfortunately during some infections, pyrogen levels come in ""waves"". This adjusts your temperature set point up and down. When pyrogen levels dip, you get the other part of the fever experience: “the sweats” and feeling flushed. As long as the pyrogen levels continue to increase and decrease you will feel like you are swinging back and forth. Once the pyrogen level is reduced because the infection is under control, the set point within the _________(i4) will reset back to normal. This will return your body to oscillating around the normal temperature set point.",0771319866,i3,"{'v3a': 'secrete sweat for evaporation and dilate skin vessels for increased heat loss from blood near the surface of the skin', 'v3b': 'shiver to create heat and constrict vessels to conserve heat by keeping blood away from the surface of the skin'}",secrete sweat for evaporation and dilate skin vessels for increased heat loss from blood near the surface of the skin
_u3_homeostasis,_u3_m3_integration,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/_u3_m3_integration/x-oli-inline-assessment/_u3_fever_inline.xml,"Although the evidence is only indirect, fever is believed to enhance the body’s immune response. The increased temperature may actually impair the replication of infecting bacteria and viruses that are adapted to survive best at your normal body temperature. Thus fever can give your immune cells a chance to destroy the microorganisms before they can rapidly multiply and spread in the body. There is also some indirect evidence that increased body temperature slightly modifies several metabolic reactions in ways that also allow the immune system to function more efficiently.Once the new higher set point is reached, the temperature receptors (thermoreceptors) send information to the _________(i1). In response, the _________(i2) (effectors) are stimulated to _________(i3). Unfortunately during some infections, pyrogen levels come in ""waves"". This adjusts your temperature set point up and down. When pyrogen levels dip, you get the other part of the fever experience: “the sweats” and feeling flushed. As long as the pyrogen levels continue to increase and decrease you will feel like you are swinging back and forth. Once the pyrogen level is reduced because the infection is under control, the set point within the _________(i4) will reset back to normal. This will return your body to oscillating around the normal temperature set point.",0771319866,i4,"{'v4a': 'thermoreceptors', 'v4b': 'muscles', 'v4c': 'hypothalamus'}",hypothalamus
_u5_skeletal,_u5_m1_skel_anatomy,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/_u5_m1_skel_anatomy/x-oli-inline-assessment/lamella_inline.xml,Compact bones contain _________(osteon) structures that are oriented _________(direction).,5958640575,osteon,"{'A': 'osteonosteon', 'B': 'trabeculartrabecular'}",osteonosteon
_u5_skeletal,_u5_m1_skel_anatomy,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/_u5_m1_skel_anatomy/x-oli-inline-assessment/lamella_inline.xml,Compact bones contain _________(osteon) structures that are oriented _________(direction).,5958640575,direction,"{'C': 'randomlyrandomly', 'D': 'in the direction of forcein the direction of force'}",in the direction of forcein the direction of force
_u5_skeletal,_u5_m1_skel_anatomy,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/_u5_m1_skel_anatomy/x-oli-inline-assessment/lamella_inline.xml,Spongy bone contains _________(trabecular) structures that are oriented _________(direction2).,6004941463,trabecular,"{'A': 'osteonosteon', 'B': 'trabeculartrabecular'}",trabeculartrabecular
_u5_skeletal,_u5_m1_skel_anatomy,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/_u5_m1_skel_anatomy/x-oli-inline-assessment/lamella_inline.xml,Spongy bone contains _________(trabecular) structures that are oriented _________(direction2).,6004941463,direction2,"{'C': 'randomlyrandomly', 'D': 'direction of forcedirection of force'}",randomlyrandomly
_u5_skeletal,_u5_m3_skel_homeostasis,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/_u5_m3_skel_homeostasis/x-oli-inline-assessment/_u5_skel_homeostasis_04.xml,The cells that sense forces on bone are the _________? _________(control).,3054871559,control,"{'osteoblasts': 'osteoblasts', 'osteoclasts': 'osteoclasts', 'osteocytes': 'osteocytes', 'none': 'chondrocytes'}",osteocytes
_u5_skeletal,_u5_m3_skel_homeostasis,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/_u5_m3_skel_homeostasis/x-oli-inline-assessment/_u5_skel_homeostasis_04.xml,"In regions of bone that are experiencing high levels of force, which cells most directly stimulate bone growth?_________(effect).",3103380203,effect,"{'osteoblasts': 'osteoblasts', 'osteoclasts': 'osteoclasts', 'osteocytes': 'osteocytes', 'none': 'chondroblasts'}",osteoblasts
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Mandible_________(ans1),3328671455,ans1,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Axial
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Tibula_________(ans2),3353011608,ans2,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Not a bone
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Clavicle_________(ans3),3364090919,ans3,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Appendicular
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Sternum_________(ans4),337116003,ans4,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Axial
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Radius_________(ans5),3383920193,ans5,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Appendicular
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Ulna_________(ans6),3391160965,ans6,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Appendicular
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Hydro_________(ans7),3404090405,ans7,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Not a bone
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Vertebrae_________(ans8),3411462307,ans8,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Axial
